citizen_id,total_reports,valid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio,trust_score,trust_level
9042,32,23,5,2,1.43,4,1,0.71875,0.15625,0.0625,0.865985364818492,High
9043,31,16,5,1,3.08,2,0,0.5161290322580645,0.1612903225806451,0.032258064516129,0.7628641457091724,Medium
9044,23,10,1,0,3.37,5,0,0.4347826086956521,0.0434782608695652,0.0,0.6437137636921612,Medium
9045,12,6,1,0,2.45,2,1,0.5,0.0833333333333333,0.0,0.7946517602364002,Medium
9046,11,6,2,2,2.4,3,1,0.5454545454545454,0.1818181818181818,0.1818181818181818,0.726136579901352,Medium
9047,16,8,1,2,3.55,5,1,0.5,0.0625,0.125,0.6320749834102961,Medium
9048,20,9,5,2,3.13,6,1,0.45,0.25,0.1,0.550633504317133,Medium
9049,27,14,5,2,3.52,6,1,0.5185185185185185,0.1851851851851851,0.074074074074074,0.6154335646700215,Medium
9050,27,13,4,0,1.79,2,1,0.4814814814814814,0.1481481481481481,0.0,0.7954156145556008,Medium
9051,13,9,1,1,1.85,2,1,0.6923076923076923,0.0769230769230769,0.0769230769230769,0.8807303674237578,High
9052,23,17,5,1,2.62,3,1,0.7391304347826086,0.217391304347826,0.0434782608695652,0.8619179479288264,High
9053,24,14,3,0,1.31,3,0,0.5833333333333334,0.125,0.0,0.8440866362910601,High
9054,30,14,2,0,3.73,6,0,0.4666666666666667,0.0666666666666666,0.0,0.6187169470025292,Medium
9055,25,18,3,0,3.92,6,1,0.72,0.12,0.0,0.7835338934215291,Medium
9056,17,7,3,2,2.08,4,0,0.4117647058823529,0.1764705882352941,0.1176470588235294,0.6361600469814261,Medium
9057,21,15,2,0,1.26,6,1,0.7142857142857143,0.0952380952380952,0.0,0.8560047256186237,High
9058,21,11,2,2,3.8,5,1,0.5238095238095238,0.0952380952380952,0.0952380952380952,0.6467079702274829,Medium
9059,26,14,1,2,3.04,6,0,0.5384615384615384,0.0384615384615384,0.0769230769230769,0.6782161896848217,Medium
9060,18,9,3,0,1.99,6,1,0.5,0.1666666666666666,0.0,0.6987333552596862,Medium
9061,15,9,1,1,1.99,2,1,0.6,0.0666666666666666,0.0666666666666666,0.8427944637814945,High
9062,30,21,2,2,3.85,3,1,0.7,0.0666666666666666,0.0666666666666666,0.8247299659060494,High
9063,30,15,1,1,1.71,5,0,0.5,0.0333333333333333,0.0333333333333333,0.7456114980527655,Medium
9064,21,10,2,0,1.54,5,1,0.4761904761904761,0.0952380952380952,0.0,0.7376107339911981,Medium
9065,21,13,4,1,3.91,7,1,0.6190476190476191,0.1904761904761904,0.0476190476190476,0.6591050331083739,Medium
9066,21,12,3,2,1.28,5,1,0.5714285714285714,0.1428571428571428,0.0952380952380952,0.768568856496942,Medium
9067,17,10,4,1,2.49,5,1,0.5882352941176471,0.2352941176470588,0.0588235294117647,0.7355824912239366,Medium
9068,12,6,4,0,1.63,2,1,0.5,0.3333333333333333,0.0,0.7855823589452923,Medium
9069,21,14,1,1,3.89,6,1,0.6666666666666666,0.0476190476190476,0.0476190476190476,0.7463910540280416,Medium
9070,27,15,4,2,1.17,7,1,0.5555555555555556,0.1481481481481481,0.074074074074074,0.7181861140880577,Medium
9071,19,12,3,2,3.27,5,0,0.631578947368421,0.1578947368421052,0.1052631578947368,0.7326694333850335,Medium
9072,20,15,3,1,2.14,7,1,0.75,0.15,0.05,0.8136817794277527,High
9073,32,22,1,0,2.22,4,1,0.6875,0.03125,0.0,0.8614943504853376,High
9074,33,16,1,2,3.73,7,0,0.4848484848484848,0.0303030303030303,0.0606060606060606,0.5829403404702355,Medium
9075,12,8,3,0,2.05,4,0,0.6666666666666666,0.25,0.0,0.8327706158792769,High
9076,22,14,1,2,3.49,3,1,0.6363636363636364,0.0454545454545454,0.0909090909090909,0.7969934582438546,Medium
9077,20,10,3,1,3.83,6,0,0.5,0.15,0.05,0.6037534446967866,Medium
9078,32,22,1,2,3.58,4,1,0.6875,0.03125,0.0625,0.8115906566215906,High
9079,32,22,2,2,2.06,7,1,0.6875,0.0625,0.0625,0.7893856188908682,Medium
9080,23,14,3,2,1.86,4,0,0.6086956521739131,0.1304347826086956,0.0869565217391304,0.7989085158030561,Medium
9081,31,14,2,2,1.38,4,1,0.4516129032258064,0.064516129032258,0.064516129032258,0.7345235876293458,Medium
9082,30,15,1,2,2.42,6,0,0.5,0.0333333333333333,0.0666666666666666,0.6792109467472929,Medium
9083,24,11,2,1,2.09,2,1,0.4583333333333333,0.0833333333333333,0.0416666666666666,0.7683753332727056,Medium
9084,12,6,5,0,1.5,3,1,0.5,0.4166666666666667,0.0,0.7542583838661178,Medium
9085,12,5,2,1,3.0,3,1,0.4166666666666667,0.1666666666666666,0.0833333333333333,0.6473266268893282,Medium
9086,15,9,5,1,2.66,3,1,0.6,0.3333333333333333,0.0666666666666666,0.7687016790089541,Medium
9087,28,21,3,0,2.04,6,1,0.75,0.1071428571428571,0.0,0.8521623254642353,High
9088,34,26,5,1,3.73,6,1,0.7647058823529411,0.1470588235294117,0.0294117647058823,0.8023863473096837,High
9089,27,18,3,0,2.65,5,1,0.6666666666666666,0.1111111111111111,0.0,0.8140825873509866,High
9090,32,14,5,1,2.49,2,0,0.4375,0.15625,0.03125,0.7331447607379749,Medium
9091,10,6,5,2,1.1,2,0,0.6,0.5,0.2,0.7759234309266833,Medium
9092,32,20,5,2,1.14,6,1,0.625,0.15625,0.0625,0.7907311312959832,Medium
9093,27,19,3,1,1.47,2,1,0.7037037037037037,0.1111111111111111,0.037037037037037,0.8960643649365696,High
9094,28,17,4,0,2.41,4,1,0.6071428571428571,0.1428571428571428,0.0,0.8053414754329571,High
9095,20,13,2,1,1.57,6,1,0.65,0.1,0.05,0.8030963725627919,High
9096,23,17,4,1,3.78,5,1,0.7391304347826086,0.1739130434782608,0.0434782608695652,0.800127451233783,High
9097,13,7,1,2,3.93,2,0,0.5384615384615384,0.0769230769230769,0.1538461538461538,0.7182865009956801,Medium
9098,33,23,4,0,2.87,2,1,0.696969696969697,0.1212121212121212,0.0,0.8731650122053436,High
9099,17,12,4,1,3.22,7,1,0.7058823529411765,0.2352941176470588,0.0588235294117647,0.7373982772623419,Medium
9100,34,22,4,1,3.11,7,0,0.6470588235294118,0.1176470588235294,0.0294117647058823,0.7309582724774192,Medium
9101,12,6,3,1,1.37,6,1,0.5,0.25,0.0833333333333333,0.6760184069628019,Medium
9102,21,13,3,0,2.37,5,1,0.6190476190476191,0.1428571428571428,0.0,0.791962964341021,Medium
9103,12,8,1,0,3.49,3,1,0.6666666666666666,0.0833333333333333,0.0,0.8330745432204576,High
9104,21,11,5,1,2.82,5,1,0.5238095238095238,0.238095238095238,0.0476190476190476,0.6803775351297655,Medium
9105,31,14,2,0,1.1,5,1,0.4516129032258064,0.064516129032258,0.0,0.7418245886627572,Medium
9106,21,13,2,2,3.01,6,0,0.6190476190476191,0.0952380952380952,0.0952380952380952,0.7213526486481662,Medium
9107,31,14,5,1,3.82,2,0,0.4516129032258064,0.1612903225806451,0.032258064516129,0.691259577337764,Medium
9108,32,20,2,0,3.6,2,0,0.625,0.0625,0.0,0.8308180077497632,High
9109,19,10,4,1,3.55,3,0,0.5263157894736842,0.2105263157894736,0.0526315789473684,0.7122254067054313,Medium
9110,10,7,3,1,1.24,3,0,0.7,0.3,0.1,0.8557512951188867,High
9111,26,11,1,2,3.39,7,0,0.4230769230769231,0.0384615384615384,0.0769230769230769,0.5365834722283125,Medium
9112,32,24,3,1,2.87,3,1,0.75,0.09375,0.03125,0.8751728096212437,High
9113,24,16,4,0,2.43,4,1,0.6666666666666666,0.1666666666666666,0.0,0.8325426865850934,High
9114,15,10,3,1,1.23,2,1,0.6666666666666666,0.2,0.0666666666666666,0.8745916459922454,High
9115,22,10,4,1,2.04,6,1,0.4545454545454545,0.1818181818181818,0.0454545454545454,0.6406525779995901,Medium
9116,28,14,3,2,3.96,2,1,0.5,0.1071428571428571,0.0714285714285714,0.7154146549250833,Medium
9117,23,16,4,0,3.55,5,1,0.6956521739130435,0.1739130434782608,0.0,0.7954212118136651,Medium
9118,20,12,4,1,1.77,6,1,0.6,0.2,0.05,0.7524033438710621,Medium
9119,24,17,4,1,1.46,7,0,0.7083333333333334,0.1666666666666666,0.0416666666666666,0.8110886675209463,High
9120,12,6,2,2,3.71,6,1,0.5,0.1666666666666666,0.1666666666666666,0.5539742325663936,Medium
9121,22,12,2,2,2.1,3,0,0.5454545454545454,0.0909090909090909,0.0909090909090909,0.7811400709664608,Medium
9122,30,14,1,1,2.68,7,1,0.4666666666666667,0.0333333333333333,0.0333333333333333,0.6258360130832044,Medium
9123,31,20,5,1,1.64,2,1,0.6451612903225806,0.1612903225806451,0.032258064516129,0.8682828429865568,High
9124,32,22,5,1,1.15,2,1,0.6875,0.15625,0.03125,0.8938365923624718,High
9125,26,14,4,2,2.46,7,1,0.5384615384615384,0.1538461538461538,0.0769230769230769,0.651528721813729,Medium
9126,34,22,3,2,2.39,5,1,0.6470588235294118,0.088235294117647,0.0588235294117647,0.7971472420632315,Medium
9127,34,19,3,1,3.09,7,1,0.5588235294117647,0.088235294117647,0.0294117647058823,0.6727060678558433,Medium
9128,10,4,1,2,2.67,2,1,0.4,0.1,0.2,0.6422802691958612,Medium
9129,16,10,3,0,1.5,6,1,0.625,0.1875,0.0,0.7941971647780144,Medium
9130,15,11,2,2,2.8,5,0,0.7333333333333333,0.1333333333333333,0.1333333333333333,0.8052032743820562,High
9131,11,4,5,2,3.46,6,1,0.3636363636363636,0.4545454545454545,0.1818181818181818,0.3827428559236961,Low
9132,25,18,5,1,1.01,3,1,0.72,0.2,0.04,0.8894737472437694,High
9133,13,8,3,0,3.31,5,0,0.6153846153846154,0.2307692307692307,0.0,0.745739094318246,Medium
9134,15,7,3,1,1.84,5,1,0.4666666666666667,0.2,0.0666666666666666,0.6761129632016456,Medium
9135,10,4,4,1,2.69,5,0,0.4,0.4,0.1,0.5296599092009503,Medium
9136,27,14,2,0,2.59,6,1,0.5185185185185185,0.074074074074074,0.0,0.7049142063545527,Medium
9137,19,8,5,0,3.41,2,1,0.4210526315789473,0.2631578947368421,0.0,0.6792530056140094,Medium
9138,23,12,2,1,2.8,3,1,0.5217391304347826,0.0869565217391304,0.0434782608695652,0.7593678379489621,Medium
9139,19,8,5,1,1.46,4,0,0.4210526315789473,0.2631578947368421,0.0526315789473684,0.6798920607998991,Medium
9140,33,18,3,0,3.7,2,1,0.5454545454545454,0.0909090909090909,0.0,0.781139567984654,Medium
9141,31,14,2,0,1.37,3,1,0.4516129032258064,0.064516129032258,0.0,0.7806421389887854,Medium
9142,19,10,5,1,1.75,4,1,0.5263157894736842,0.2631578947368421,0.0526315789473684,0.7437796120628491,Medium
9143,16,10,5,0,2.84,7,1,0.625,0.3125,0.0,0.7037016559475099,Medium
9144,26,19,3,0,2.56,2,1,0.7307692307692307,0.1153846153846153,0.0,0.8918211197984961,High
9145,17,7,2,2,2.82,7,0,0.4117647058823529,0.1176470588235294,0.1176470588235294,0.5183326663685204,Medium
9146,12,7,2,1,1.79,3,0,0.5833333333333334,0.1666666666666666,0.0833333333333333,0.8042224244934169,High
9147,18,8,2,1,2.53,3,1,0.4444444444444444,0.1111111111111111,0.0555555555555555,0.7085482128327214,Medium
9148,34,23,3,1,2.07,7,1,0.6764705882352942,0.088235294117647,0.0294117647058823,0.7891813931050602,Medium
9149,13,7,5,2,2.4,6,1,0.5384615384615384,0.3846153846153846,0.1538461538461538,0.6075913559674543,Medium
9150,14,7,3,2,2.71,5,1,0.5,0.2142857142857142,0.1428571428571428,0.6315938242668168,Medium
9151,12,7,3,1,2.9,4,1,0.5833333333333334,0.25,0.0833333333333333,0.732017771116869,Medium
9152,16,10,1,2,1.07,4,1,0.625,0.0625,0.125,0.8278313613497341,High
9153,12,8,1,0,1.16,6,1,0.6666666666666666,0.0833333333333333,0.0,0.8382447465899852,High
9154,15,7,1,1,1.93,5,0,0.4666666666666667,0.0666666666666666,0.0666666666666666,0.6963195844530373,Medium
9155,20,9,5,2,1.38,2,1,0.45,0.25,0.1,0.7422417216208494,Medium
9156,23,17,2,1,1.46,3,1,0.7391304347826086,0.0869565217391304,0.0434782608695652,0.896191326523717,High
9157,20,11,4,2,2.73,2,1,0.55,0.2,0.1,0.7677782567266084,Medium
9158,27,17,2,1,3.64,3,1,0.6296296296296297,0.074074074074074,0.037037037037037,0.8007188097639193,High
9159,25,19,2,1,2.89,2,1,0.76,0.08,0.04,0.8914979320664325,High
9160,26,17,3,0,1.37,6,1,0.6538461538461539,0.1153846153846153,0.0,0.8227198940793152,High
9161,29,17,3,1,1.63,3,0,0.5862068965517241,0.1034482758620689,0.0344827586206896,0.8312211684536343,High
9162,33,15,1,0,3.88,5,1,0.4545454545454545,0.0303030303030303,0.0,0.6402055681171238,Medium
9163,27,18,5,0,1.5,7,1,0.6666666666666666,0.1851851851851851,0.0,0.7966150298398896,Medium
9164,11,5,3,0,3.0,4,1,0.4545454545454545,0.2727272727272727,0.0,0.6617575044623,Medium
9165,30,20,3,2,2.97,5,0,0.6666666666666666,0.1,0.0666666666666666,0.786626746044507,Medium
9166,10,5,5,0,3.98,2,1,0.5,0.5,0.0,0.6731551474882795,Medium
9167,13,5,4,1,2.04,3,1,0.3846153846153846,0.3076923076923077,0.0769230769230769,0.6385850349991276,Medium
9168,21,9,2,2,1.77,4,1,0.4285714285714285,0.0952380952380952,0.0952380952380952,0.6863872299646743,Medium
9169,10,7,4,2,3.47,6,1,0.7,0.4,0.2,0.66890991294681,Medium
9170,24,17,4,2,1.84,2,0,0.7083333333333334,0.1666666666666666,0.0833333333333333,0.8777029178538123,High
9171,32,24,1,2,3.16,3,1,0.75,0.03125,0.0625,0.8685619502512946,High
9172,19,11,4,0,1.87,7,1,0.5789473684210527,0.2105263157894736,0.0,0.7251103125601505,Medium
9173,31,16,3,1,3.2,2,1,0.5161290322580645,0.0967741935483871,0.032258064516129,0.7684583027918933,Medium
9174,12,5,1,0,1.83,3,1,0.4166666666666667,0.0833333333333333,0.0,0.7400947392670068,Medium
9175,25,16,1,0,2.83,4,1,0.64,0.04,0.0,0.8236851051632067,High
9176,29,17,3,1,2.36,6,1,0.5862068965517241,0.1034482758620689,0.0344827586206896,0.7430704499184019,Medium
9177,33,25,3,1,1.92,5,1,0.7575757575757576,0.0909090909090909,0.0303030303030303,0.8688319322763427,High
9178,30,20,1,2,1.81,5,1,0.6666666666666666,0.0333333333333333,0.0666666666666666,0.8286504341702577,High
9179,29,14,3,2,3.49,6,0,0.4827586206896552,0.1034482758620689,0.0689655172413793,0.6055039413154931,Medium
9180,23,14,4,1,3.26,3,0,0.6086956521739131,0.1739130434782608,0.0434782608695652,0.7848407095672636,Medium
9181,14,7,5,2,1.27,7,1,0.5,0.3571428571428571,0.1428571428571428,0.6045636224345146,Medium
9182,33,18,4,2,2.67,3,1,0.5454545454545454,0.1212121212121212,0.0606060606060606,0.7678677173980576,Medium
9183,21,11,5,1,1.26,6,0,0.5238095238095238,0.238095238095238,0.0476190476190476,0.713810652438735,Medium
9184,30,16,4,0,3.6,5,1,0.5333333333333333,0.1333333333333333,0.0,0.6936423043086626,Medium
9185,10,5,2,2,2.44,3,0,0.5,0.2,0.2,0.681603876346095,Medium
9186,20,14,2,0,2.49,7,0,0.7,0.1,0.0,0.7969908941093689,Medium
9187,29,17,4,2,1.88,7,1,0.5862068965517241,0.1379310344827586,0.0689655172413793,0.716616521810728,Medium
9188,31,19,4,1,2.27,2,1,0.6129032258064516,0.1290322580645161,0.032258064516129,0.8432989305970168,High
9189,26,11,5,1,3.07,3,1,0.4230769230769231,0.1923076923076923,0.0384615384615384,0.6631133357827438,Medium
9190,24,17,5,2,1.11,7,1,0.7083333333333334,0.2083333333333333,0.0833333333333333,0.80403082638829,High
9191,17,8,3,2,1.47,5,1,0.4705882352941176,0.1764705882352941,0.1176470588235294,0.6780929629821545,Medium
9192,15,11,3,2,2.16,6,1,0.7333333333333333,0.2,0.1333333333333333,0.7942794178795006,Medium
9193,19,9,1,1,3.57,7,1,0.4736842105263157,0.0526315789473684,0.0526315789473684,0.5797673476139884,Medium
9194,20,14,3,2,1.22,2,1,0.7,0.15,0.1,0.8850087324197551,High
9195,14,8,1,1,1.79,7,1,0.5714285714285714,0.0714285714285714,0.0714285714285714,0.7198546915614448,Medium
9196,11,5,5,0,2.71,7,1,0.4545454545454545,0.4545454545454545,0.0,0.5443696720641721,Medium
9197,19,11,5,0,2.33,6,1,0.5789473684210527,0.2631578947368421,0.0,0.7256607830277154,Medium
9198,14,9,4,2,2.35,5,1,0.6428571428571429,0.2857142857142857,0.1428571428571428,0.7396538873717984,Medium
9199,15,11,1,0,2.71,4,1,0.7333333333333333,0.0666666666666666,0.0,0.8660712212639223,High
9200,21,9,4,0,1.34,5,1,0.4285714285714285,0.1904761904761904,0.0,0.6955177339431092,Medium
9201,14,9,4,2,3.8,4,1,0.6428571428571429,0.2857142857142857,0.1428571428571428,0.712222489112985,Medium
9202,30,14,3,1,2.75,4,1,0.4666666666666667,0.1,0.0333333333333333,0.6989673331853203,Medium
9203,22,16,2,2,3.35,2,1,0.7272727272727273,0.0909090909090909,0.0909090909090909,0.8587034177203242,High
9204,20,9,4,1,3.73,4,1,0.45,0.2,0.05,0.6197380298954211,Medium
9205,26,14,5,1,3.39,4,1,0.5384615384615384,0.1923076923076923,0.0384615384615384,0.7083043156087105,Medium
9206,11,4,2,1,1.9,4,1,0.3636363636363636,0.1818181818181818,0.0909090909090909,0.6151648106214004,Medium
9207,16,8,1,0,3.67,6,1,0.5,0.0625,0.0,0.6490305629134855,Medium
9208,31,13,1,1,3.2,3,1,0.4193548387096774,0.032258064516129,0.032258064516129,0.6865732425058932,Medium
9209,10,6,4,0,1.74,5,1,0.6,0.4,0.0,0.7639529414425249,Medium
9210,15,10,3,0,1.76,3,1,0.6666666666666666,0.2,0.0,0.8621199256826945,High
9211,14,6,1,1,2.52,3,1,0.4285714285714285,0.0714285714285714,0.0714285714285714,0.6982349085391923,Medium
9212,11,5,3,0,1.73,2,1,0.4545454545454545,0.2727272727272727,0.0,0.7634921435781554,Medium
9213,28,21,2,1,1.14,2,1,0.75,0.0714285714285714,0.0357142857142857,0.9177541429817113,High
9214,10,5,5,2,1.97,3,0,0.5,0.5,0.2,0.6456050943306303,Medium
9215,16,7,4,0,1.66,3,0,0.4375,0.25,0.0,0.7334823232504241,Medium
9216,29,19,2,2,2.68,2,1,0.6551724137931034,0.0689655172413793,0.0689655172413793,0.8502563710252417,High
9217,21,11,1,2,3.73,6,1,0.5238095238095238,0.0476190476190476,0.0952380952380952,0.6283242300858102,Medium
9218,26,12,1,1,2.93,2,1,0.4615384615384615,0.0384615384615384,0.0384615384615384,0.7496857649976801,Medium
9219,29,14,5,0,1.47,6,1,0.4827586206896552,0.1724137931034483,0.0,0.7054403231851581,Medium
9220,20,14,1,1,3.74,3,1,0.7,0.05,0.05,0.8338914742522665,High
9221,34,26,3,0,2.29,6,1,0.7647058823529411,0.088235294117647,0.0,0.8547036429662325,High
9222,17,11,5,1,3.92,2,1,0.6470588235294118,0.2941176470588235,0.0588235294117647,0.7873612788836941,Medium
9223,21,11,2,2,1.82,5,0,0.5238095238095238,0.0952380952380952,0.0952380952380952,0.7257971658650239,Medium
9224,30,22,5,1,1.46,6,1,0.7333333333333333,0.1666666666666666,0.0333333333333333,0.8444152589435527,High
9225,15,8,4,0,2.9,5,1,0.5333333333333333,0.2666666666666666,0.0,0.6978238527610826,Medium
9226,21,9,5,0,2.63,3,1,0.4285714285714285,0.238095238095238,0.0,0.6922122202125388,Medium
9227,33,21,5,1,1.85,3,1,0.6363636363636364,0.1515151515151515,0.0303030303030303,0.844969931863255,High
9228,14,9,5,1,3.38,5,1,0.6428571428571429,0.3571428571428571,0.0714285714285714,0.7157354345412608,Medium
9229,12,8,3,0,3.83,3,0,0.6666666666666666,0.25,0.0,0.8031274709324122,High
9230,20,15,5,2,2.6,6,1,0.75,0.25,0.1,0.793528335737587,Medium
9231,33,19,5,2,1.94,5,1,0.5757575757575758,0.1515151515151515,0.0606060606060606,0.7592188631626204,Medium
9232,15,10,3,0,3.74,4,0,0.6666666666666666,0.2,0.0,0.7911865349918256,Medium
9233,32,16,3,2,3.2,6,1,0.5,0.09375,0.0625,0.6369929375973975,Medium
9234,24,15,4,2,2.15,7,1,0.625,0.1666666666666666,0.0833333333333333,0.7236088009941658,Medium
9235,17,9,4,0,3.75,7,1,0.5294117647058824,0.2352941176470588,0.0,0.6051047548814307,Medium
9236,27,18,3,2,2.7,7,1,0.6666666666666666,0.1111111111111111,0.074074074074074,0.7442229824754018,Medium
9237,34,21,1,0,1.57,4,0,0.6176470588235294,0.0294117647058823,0.0,0.8464699686582254,High
9238,15,11,3,0,3.69,2,1,0.7333333333333333,0.2,0.0,0.862678730919746,High
9239,13,8,5,2,2.03,2,1,0.6153846153846154,0.3846153846153846,0.1538461538461538,0.7862327726397288,Medium
9240,33,20,2,1,3.81,4,0,0.6060606060606061,0.0606060606060606,0.0303030303030303,0.7628606545703456,Medium
9241,33,17,3,2,1.98,6,1,0.5151515151515151,0.0909090909090909,0.0606060606060606,0.7001764194369151,Medium
9242,34,18,4,1,2.69,5,1,0.5294117647058824,0.1176470588235294,0.0294117647058823,0.7175602766941671,Medium
9243,28,14,1,0,3.67,4,1,0.5,0.0357142857142857,0.0,0.7112033854635771,Medium
9244,22,16,4,1,1.95,6,1,0.7272727272727273,0.1818181818181818,0.0454545454545454,0.8241025315000741,High
9245,15,10,1,2,2.03,3,1,0.6666666666666666,0.0666666666666666,0.1333333333333333,0.8388942496254673,High
9246,28,14,5,0,3.91,6,1,0.5,0.1785714285714285,0.0,0.6162754081037899,Medium
9247,17,7,4,0,2.85,2,1,0.4117647058823529,0.2352941176470588,0.0,0.6996086081147653,Medium
9248,27,16,4,2,3.53,6,1,0.5925925925925926,0.1481481481481481,0.074074074074074,0.6806910069568324,Medium
9249,14,10,1,1,3.31,7,1,0.7142857142857143,0.0714285714285714,0.0714285714285714,0.7609584554725248,Medium
9250,27,20,4,0,3.26,2,0,0.7407407407407407,0.1481481481481481,0.0,0.8793854040940444,High
9251,31,19,3,0,3.42,3,1,0.6129032258064516,0.0967741935483871,0.0,0.8056983927972702,High
9252,16,9,3,0,2.78,2,1,0.5625,0.1875,0.0,0.8057890721258013,High
9253,14,7,4,2,1.8,4,1,0.5,0.2857142857142857,0.1428571428571428,0.6859836946197958,Medium
9254,12,6,5,2,3.64,7,1,0.5,0.4166666666666667,0.1666666666666666,0.4725853518105241,Low
9255,21,11,2,1,2.21,6,0,0.5238095238095238,0.0952380952380952,0.0476190476190476,0.7017294123433577,Medium
9256,21,9,3,1,2.03,5,0,0.4285714285714285,0.1428571428571428,0.0476190476190476,0.6570398469995876,Medium
9257,25,13,5,1,3.11,7,0,0.52,0.2,0.04,0.6152682699504459,Medium
9258,22,16,1,2,2.16,7,1,0.7272727272727273,0.0454545454545454,0.0909090909090909,0.8027159941700959,High
9259,34,17,2,2,1.15,7,1,0.5,0.0588235294117647,0.0588235294117647,0.7000952401615377,Medium
9260,29,19,4,2,2.67,4,1,0.6551724137931034,0.1379310344827586,0.0689655172413793,0.8048712514376403,High
9261,34,22,3,2,1.9,7,1,0.6470588235294118,0.088235294117647,0.0588235294117647,0.7677408186347408,Medium
9262,23,11,2,2,3.38,7,1,0.4782608695652174,0.0869565217391304,0.0869565217391304,0.5700411988810878,Medium
9263,21,14,3,1,2.53,7,1,0.6666666666666666,0.1428571428571428,0.0476190476190476,0.7542923867910326,Medium
9264,26,11,5,2,1.88,2,0,0.4230769230769231,0.1923076923076923,0.0769230769230769,0.72327758652918,Medium
9265,31,15,2,1,1.75,7,0,0.4838709677419355,0.064516129032258,0.032258064516129,0.6733995044433033,Medium
9266,26,15,1,1,2.83,7,0,0.5769230769230769,0.0384615384615384,0.0384615384615384,0.7019646995069402,Medium
9267,25,16,5,1,1.31,7,1,0.64,0.2,0.04,0.7725097840435393,Medium
9268,25,17,2,2,3.67,6,0,0.68,0.08,0.08,0.7466623304820033,Medium
9269,15,8,5,1,2.08,5,1,0.5333333333333333,0.3333333333333333,0.0666666666666666,0.6926875877337224,Medium
9270,31,21,2,0,3.78,6,1,0.6774193548387096,0.064516129032258,0.0,0.7703449878568994,Medium
9271,11,5,5,2,3.88,6,1,0.4545454545454545,0.4545454545454545,0.1818181818181818,0.4403662547509952,Low
9272,24,16,4,2,1.97,6,1,0.6666666666666666,0.1666666666666666,0.0833333333333333,0.7812778033659655,Medium
9273,30,14,1,1,3.76,4,1,0.4666666666666667,0.0333333333333333,0.0333333333333333,0.6703070746432626,Medium
9274,24,17,5,0,1.9,6,0,0.7083333333333334,0.2083333333333333,0.0,0.8247296136862509,High
9275,19,9,3,0,1.87,6,1,0.4736842105263157,0.1578947368421052,0.0,0.6855274230790691,Medium
9276,28,21,3,1,2.05,4,1,0.75,0.1071428571428571,0.0357142857142857,0.8753215052989606,High
9277,31,22,4,1,3.17,3,1,0.7096774193548387,0.1290322580645161,0.032258064516129,0.8481448400616396,High
9278,25,16,1,0,1.78,7,0,0.64,0.04,0.0,0.7926130518192216,Medium
9279,29,19,3,2,1.32,3,1,0.6551724137931034,0.1034482758620689,0.0689655172413793,0.8616670703354631,High
9280,10,6,1,1,1.72,4,1,0.6,0.1,0.1,0.798467049031494,Medium
9281,15,6,1,0,2.46,2,0,0.4,0.0666666666666666,0.0,0.7343951977833455,Medium
9282,20,11,5,1,3.6,3,0,0.55,0.25,0.05,0.7213974982390815,Medium
9283,17,8,5,1,3.08,2,1,0.4705882352941176,0.2941176470588235,0.0588235294117647,0.7008221232299234,Medium
9284,21,9,5,0,1.05,3,0,0.4285714285714285,0.238095238095238,0.0,0.7511544990985644,Medium
9285,14,9,1,0,2.41,4,1,0.6428571428571429,0.0714285714285714,0.0,0.8325232574119674,High
9286,26,12,5,0,1.9,2,1,0.4615384615384615,0.1923076923076923,0.0,0.7740508917634492,Medium
9287,13,8,1,0,2.14,6,1,0.6153846153846154,0.0769230769230769,0.0,0.7840591777927118,Medium
9288,25,12,5,1,1.1,4,1,0.48,0.2,0.04,0.7504469986190684,Medium
9289,33,22,3,1,2.59,6,0,0.6666666666666666,0.0909090909090909,0.0303030303030303,0.7887289663974206,Medium
9290,10,4,3,1,1.96,5,1,0.4,0.3,0.1,0.5836378437873666,Medium
9291,20,14,1,1,1.89,4,1,0.7,0.05,0.05,0.861276783426031,High
9292,27,19,2,1,2.21,4,1,0.7037037037037037,0.074074074074074,0.037037037037037,0.8560553180601111,High
9293,21,10,2,0,3.04,4,0,0.4761904761904761,0.0952380952380952,0.0,0.7081273070914141,Medium
9294,27,16,4,1,2.23,5,1,0.5925925925925926,0.1481481481481481,0.037037037037037,0.7683108962382292,Medium
9295,28,17,1,2,2.85,4,0,0.6071428571428571,0.0357142857142857,0.0714285714285714,0.785263905692924,Medium
9296,30,18,1,2,3.77,6,1,0.6,0.0333333333333333,0.0666666666666666,0.6998989726225296,Medium
9297,15,9,4,1,3.31,7,1,0.6,0.2666666666666666,0.0666666666666666,0.6472055952961674,Medium
9298,16,10,2,2,2.51,2,1,0.625,0.125,0.125,0.8197251665378922,High
9299,18,10,1,1,1.82,2,1,0.5555555555555556,0.0555555555555555,0.0555555555555555,0.8299972902587013,High
9300,14,10,4,0,1.28,7,1,0.7142857142857143,0.2857142857142857,0.0,0.8158696208751653,High
9301,24,13,1,2,1.34,2,1,0.5416666666666666,0.0416666666666666,0.0833333333333333,0.8302633935571103,High
9302,24,12,2,2,2.54,5,1,0.5,0.0833333333333333,0.0833333333333333,0.6874036315351402,Medium
