citizen_id,total_reports,valid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
13203,33,21,4,0,1.67,4,0,0.6363636363636364,0.12121212121212122,0.0
13204,24,17,1,2,3.7,4,1,0.7083333333333334,0.041666666666666664,0.08333333333333333
13205,15,7,5,0,2.49,7,1,0.4666666666666667,0.3333333333333333,0.0
13206,21,9,1,0,3.66,6,0,0.42857142857142855,0.047619047619047616,0.0
13207,14,7,1,0,1.82,7,1,0.5,0.07142857142857142,0.0
13208,14,10,4,2,1.72,5,1,0.7142857142857143,0.2857142857142857,0.14285714285714285
13209,30,13,1,1,3.93,7,0,0.43333333333333335,0.03333333333333333,0.03333333333333333
13210,19,14,2,2,2.53,5,1,0.7368421052631579,0.10526315789473684,0.10526315789473684
13211,27,13,4,1,2.61,2,0,0.48148148148148145,0.14814814814814814,0.037037037037037035
13212,13,5,5,2,2.38,3,1,0.38461538461538464,0.38461538461538464,0.15384615384615385
13213,20,10,1,1,3.63,5,1,0.5,0.05,0.05
13214,20,14,5,0,1.13,3,0,0.7,0.25,0.0
13215,29,17,2,0,2.16,6,1,0.5862068965517241,0.06896551724137931,0.0
13216,27,20,2,1,2.23,2,1,0.7407407407407407,0.07407407407407407,0.037037037037037035
13217,34,24,5,2,3.22,5,0,0.7058823529411765,0.14705882352941177,0.058823529411764705
13218,29,13,2,1,2.79,2,1,0.4482758620689655,0.06896551724137931,0.034482758620689655
13219,11,6,1,1,2.2,6,1,0.5454545454545454,0.09090909090909091,0.09090909090909091
13220,32,24,2,1,1.98,4,1,0.75,0.0625,0.03125
13221,31,17,3,0,3.12,6,1,0.5483870967741935,0.0967741935483871,0.0
13222,25,11,4,2,1.02,5,0,0.44,0.16,0.08
13223,13,5,2,1,3.98,4,1,0.38461538461538464,0.15384615384615385,0.07692307692307693
13224,28,14,1,0,2.71,4,0,0.5,0.03571428571428571,0.0
13225,10,4,1,1,2.15,2,0,0.4,0.1,0.1
13226,32,14,2,1,1.26,2,1,0.4375,0.0625,0.03125
13227,20,15,5,1,1.21,5,0,0.75,0.25,0.05
13228,10,7,4,1,1.94,3,0,0.7,0.4,0.1
13229,27,18,2,2,2.4,6,1,0.6666666666666666,0.07407407407407407,0.07407407407407407
13230,28,16,5,0,2.34,5,1,0.5714285714285714,0.17857142857142858,0.0
13231,17,10,1,2,2.01,4,1,0.5882352941176471,0.058823529411764705,0.11764705882352941
13232,20,10,2,1,3.51,4,1,0.5,0.1,0.05
13233,31,16,2,1,2.2,4,1,0.5161290322580645,0.06451612903225806,0.03225806451612903
13234,16,8,1,1,1.21,4,1,0.5,0.0625,0.0625
13235,24,10,4,1,1.73,2,1,0.4166666666666667,0.16666666666666666,0.041666666666666664
13236,18,13,5,2,3.97,7,1,0.7222222222222222,0.2777777777777778,0.1111111111111111
13237,26,13,1,0,3.24,2,1,0.5,0.038461538461538464,0.0
13238,30,21,4,2,1.12,5,0,0.7,0.13333333333333333,0.06666666666666667
13239,31,23,2,2,3.46,7,1,0.7419354838709677,0.06451612903225806,0.06451612903225806
13240,19,12,1,1,3.52,4,1,0.631578947368421,0.05263157894736842,0.05263157894736842
13241,20,9,1,0,2.01,5,1,0.45,0.05,0.0
13242,15,6,4,2,3.96,4,0,0.4,0.26666666666666666,0.13333333333333333
13243,34,24,3,1,1.55,2,1,0.7058823529411765,0.08823529411764706,0.029411764705882353
13244,31,22,1,1,1.5,3,1,0.7096774193548387,0.03225806451612903,0.03225806451612903
13245,18,10,4,2,3.55,3,1,0.5555555555555556,0.2222222222222222,0.1111111111111111
13246,20,9,3,2,1.39,3,1,0.45,0.15,0.1
13247,12,7,2,0,1.91,6,0,0.5833333333333334,0.16666666666666666,0.0
13248,34,25,5,2,1.09,2,1,0.7352941176470589,0.14705882352941177,0.058823529411764705
13249,34,17,5,1,3.28,4,1,0.5,0.14705882352941177,0.029411764705882353
13250,13,9,3,1,1.98,2,1,0.6923076923076923,0.23076923076923078,0.07692307692307693
13251,17,12,1,1,3.43,7,1,0.7058823529411765,0.058823529411764705,0.058823529411764705
13252,27,13,2,1,3.04,6,0,0.48148148148148145,0.07407407407407407,0.037037037037037035
13253,16,10,1,2,1.92,7,1,0.625,0.0625,0.125
13254,33,21,4,0,3.23,6,0,0.6363636363636364,0.12121212121212122,0.0
13255,14,6,2,2,2.93,6,0,0.42857142857142855,0.14285714285714285,0.14285714285714285
13256,11,7,1,2,1.17,3,1,0.6363636363636364,0.09090909090909091,0.18181818181818182
13257,18,13,3,0,3.73,4,1,0.7222222222222222,0.16666666666666666,0.0
13258,27,18,1,2,2.25,4,0,0.6666666666666666,0.037037037037037035,0.07407407407407407
13259,34,21,4,2,2.34,7,1,0.6176470588235294,0.11764705882352941,0.058823529411764705
13260,29,19,2,2,1.59,4,1,0.6551724137931034,0.06896551724137931,0.06896551724137931
13261,34,19,2,1,2.59,2,1,0.5588235294117647,0.058823529411764705,0.029411764705882353
13262,29,15,5,0,2.54,7,1,0.5172413793103449,0.1724137931034483,0.0
13263,16,11,1,0,3.33,2,1,0.6875,0.0625,0.0
13264,21,10,4,2,1.18,6,1,0.47619047619047616,0.19047619047619047,0.09523809523809523
13265,21,10,5,1,2.2,6,1,0.47619047619047616,0.23809523809523808,0.047619047619047616
13266,13,7,2,1,2.44,6,0,0.5384615384615384,0.15384615384615385,0.07692307692307693
13267,22,12,1,0,1.43,6,1,0.5454545454545454,0.045454545454545456,0.0
13268,20,15,4,1,3.59,3,1,0.75,0.2,0.05
13269,17,12,2,2,1.57,3,1,0.7058823529411765,0.11764705882352941,0.11764705882352941
13270,28,14,4,0,3.43,3,0,0.5,0.14285714285714285,0.0
13271,28,21,2,1,3.35,2,0,0.75,0.07142857142857142,0.03571428571428571
13272,21,10,1,1,1.96,2,1,0.47619047619047616,0.047619047619047616,0.047619047619047616
13273,24,16,3,2,2.37,7,1,0.6666666666666666,0.125,0.08333333333333333
13274,15,11,5,2,2.67,6,1,0.7333333333333333,0.3333333333333333,0.13333333333333333
13275,15,11,4,2,1.49,4,0,0.7333333333333333,0.26666666666666666,0.13333333333333333
13276,32,16,5,2,3.49,5,1,0.5,0.15625,0.0625
13277,22,16,1,1,2.81,7,1,0.7272727272727273,0.045454545454545456,0.045454545454545456
13278,10,7,5,0,1.43,4,1,0.7,0.5,0.0
13279,15,11,4,0,3.67,6,1,0.7333333333333333,0.26666666666666666,0.0
13280,12,5,1,1,3.28,4,1,0.4166666666666667,0.08333333333333333,0.08333333333333333
13281,20,13,5,2,1.4,2,0,0.65,0.25,0.1
13282,32,20,5,0,2.72,7,0,0.625,0.15625,0.0
13283,18,13,1,1,1.82,7,1,0.7222222222222222,0.05555555555555555,0.05555555555555555
13284,28,20,4,2,3.73,7,1,0.7142857142857143,0.14285714285714285,0.07142857142857142
13285,28,16,2,2,3.31,7,1,0.5714285714285714,0.07142857142857142,0.07142857142857142
13286,13,5,1,0,2.84,7,0,0.38461538461538464,0.07692307692307693,0.0
13287,11,4,2,0,1.2,7,1,0.36363636363636365,0.18181818181818182,0.0
13288,24,17,4,2,2.09,2,1,0.7083333333333334,0.16666666666666666,0.08333333333333333
13289,24,14,5,2,1.33,2,0,0.5833333333333334,0.20833333333333334,0.08333333333333333
13290,33,21,1,1,1.22,5,1,0.6363636363636364,0.030303030303030304,0.030303030303030304
13291,19,10,3,2,2.88,4,0,0.5263157894736842,0.15789473684210525,0.10526315789473684
13292,14,6,2,2,3.56,2,1,0.42857142857142855,0.14285714285714285,0.14285714285714285
13293,14,8,3,0,3.27,5,1,0.5714285714285714,0.21428571428571427,0.0
13294,33,22,3,2,1.61,5,0,0.6666666666666666,0.09090909090909091,0.06060606060606061
13295,12,8,3,1,2.66,3,1,0.6666666666666666,0.25,0.08333333333333333
13296,22,12,4,2,3.87,4,0,0.5454545454545454,0.18181818181818182,0.09090909090909091
13297,16,9,4,2,3.88,3,0,0.5625,0.25,0.125
13298,32,22,2,1,1.9,4,1,0.6875,0.0625,0.03125
13299,27,16,3,1,2.57,3,1,0.5925925925925926,0.1111111111111111,0.037037037037037035
13300,33,22,4,0,1.45,6,0,0.6666666666666666,0.12121212121212122,0.0
13301,26,15,1,1,1.44,2,1,0.5769230769230769,0.038461538461538464,0.038461538461538464
13302,32,19,2,2,2.83,3,0,0.59375,0.0625,0.0625
13303,16,8,3,1,3.99,2,1,0.5,0.1875,0.0625
13304,22,14,2,0,1.32,3,0,0.6363636363636364,0.09090909090909091,0.0
13305,21,11,5,2,3.44,4,1,0.5238095238095238,0.23809523809523808,0.09523809523809523
13306,13,8,1,0,3.51,6,1,0.6153846153846154,0.07692307692307693,0.0
13307,32,20,2,1,3.22,6,0,0.625,0.0625,0.03125
13308,32,20,4,1,1.24,4,0,0.625,0.125,0.03125
13309,16,9,5,0,1.72,5,1,0.5625,0.3125,0.0
13310,20,9,1,2,2.7,4,1,0.45,0.05,0.1
13311,23,17,5,0,2.76,4,1,0.7391304347826086,0.21739130434782608,0.0
13312,15,9,5,1,3.42,5,1,0.6,0.3333333333333333,0.06666666666666667
13313,17,7,5,2,1.51,5,0,0.4117647058823529,0.29411764705882354,0.11764705882352941
13314,11,6,2,0,2.79,5,1,0.5454545454545454,0.18181818181818182,0.0
13315,29,21,1,0,3.34,6,0,0.7241379310344828,0.034482758620689655,0.0
13316,11,5,4,2,3.7,2,0,0.45454545454545453,0.36363636363636365,0.18181818181818182
13317,23,13,3,0,2.34,3,1,0.5652173913043478,0.13043478260869565,0.0
13318,10,4,4,0,2.73,7,1,0.4,0.4,0.0
13319,32,22,1,1,2.41,6,1,0.6875,0.03125,0.03125
13320,16,11,3,0,2.32,7,1,0.6875,0.1875,0.0
13321,23,16,5,1,3.91,2,0,0.6956521739130435,0.21739130434782608,0.043478260869565216
13322,26,18,5,1,3.57,3,1,0.6923076923076923,0.19230769230769232,0.038461538461538464
13323,26,14,2,2,2.92,2,1,0.5384615384615384,0.07692307692307693,0.07692307692307693
13324,31,13,4,2,1.62,4,1,0.41935483870967744,0.12903225806451613,0.06451612903225806
13325,28,19,5,0,2.86,7,1,0.6785714285714286,0.17857142857142858,0.0
13326,17,11,3,1,1.09,4,1,0.6470588235294118,0.17647058823529413,0.058823529411764705
13327,13,5,5,2,3.3,6,1,0.38461538461538464,0.38461538461538464,0.15384615384615385
13328,23,14,5,0,3.49,5,1,0.6086956521739131,0.21739130434782608,0.0
13329,13,6,2,0,1.52,6,1,0.46153846153846156,0.15384615384615385,0.0
13330,22,9,2,0,2.45,7,1,0.4090909090909091,0.09090909090909091,0.0
13331,22,13,2,1,1.24,4,1,0.5909090909090909,0.09090909090909091,0.045454545454545456
13332,20,11,4,2,3.32,6,0,0.55,0.2,0.1
13333,34,16,2,2,2.55,5,0,0.47058823529411764,0.058823529411764705,0.058823529411764705
13334,23,17,5,1,3.63,6,1,0.7391304347826086,0.21739130434782608,0.043478260869565216
13335,19,10,2,0,2.91,6,0,0.5263157894736842,0.10526315789473684,0.0
13336,31,15,3,1,3.13,2,1,0.4838709677419355,0.0967741935483871,0.03225806451612903
13337,21,9,4,1,1.72,4,0,0.42857142857142855,0.19047619047619047,0.047619047619047616
13338,27,16,5,0,2.81,4,1,0.5925925925925926,0.18518518518518517,0.0
13339,20,11,5,0,2.6,7,0,0.55,0.25,0.0
13340,20,14,3,2,3.81,7,0,0.7,0.15,0.1
13341,33,19,1,1,1.2,5,1,0.5757575757575758,0.030303030303030304,0.030303030303030304
13342,12,5,2,1,1.98,7,1,0.4166666666666667,0.16666666666666666,0.08333333333333333
13343,16,11,5,2,3.95,6,1,0.6875,0.3125,0.125
13344,10,6,4,1,3.02,7,0,0.6,0.4,0.1
13345,23,15,4,0,2.99,5,1,0.6521739130434783,0.17391304347826086,0.0
13346,16,9,2,2,3.12,5,1,0.5625,0.125,0.125
13347,13,7,5,2,2.38,6,1,0.5384615384615384,0.38461538461538464,0.15384615384615385
13348,12,7,1,1,3.03,6,1,0.5833333333333334,0.08333333333333333,0.08333333333333333
13349,14,8,4,2,2.13,6,1,0.5714285714285714,0.2857142857142857,0.14285714285714285
13350,30,19,1,0,3.32,2,1,0.6333333333333333,0.03333333333333333,0.0
13351,18,12,4,1,3.56,7,1,0.6666666666666666,0.2222222222222222,0.05555555555555555
13352,12,8,3,0,2.6,7,0,0.6666666666666666,0.25,0.0
13353,25,14,1,1,1.27,5,1,0.56,0.04,0.04
13354,34,20,4,1,2.72,5,1,0.5882352941176471,0.11764705882352941,0.029411764705882353
13355,34,20,4,2,2.63,6,1,0.5882352941176471,0.11764705882352941,0.058823529411764705
13356,19,9,3,1,3.39,3,1,0.47368421052631576,0.15789473684210525,0.05263157894736842
13357,16,8,5,1,3.99,2,0,0.5,0.3125,0.0625
13358,26,15,2,2,1.09,6,1,0.5769230769230769,0.07692307692307693,0.07692307692307693
13359,13,6,2,2,3.28,3,0,0.46153846153846156,0.15384615384615385,0.15384615384615385
13360,23,17,4,0,3.96,3,1,0.7391304347826086,0.17391304347826086,0.0
13361,16,10,4,0,1.41,3,0,0.625,0.25,0.0
13362,10,4,5,2,2.46,4,1,0.4,0.5,0.2
13363,20,14,4,0,2.51,3,1,0.7,0.2,0.0
13364,21,13,3,0,1.54,7,1,0.6190476190476191,0.14285714285714285,0.0
13365,13,8,3,1,3.92,3,1,0.6153846153846154,0.23076923076923078,0.07692307692307693
13366,17,9,5,0,2.72,7,0,0.5294117647058824,0.29411764705882354,0.0
13367,28,14,5,1,2.2,5,1,0.5,0.17857142857142858,0.03571428571428571
13368,25,15,3,0,1.73,4,1,0.6,0.12,0.0
13369,30,15,5,0,2.44,6,1,0.5,0.16666666666666666,0.0
13370,31,22,4,0,3.52,7,1,0.7096774193548387,0.12903225806451613,0.0
13371,14,10,2,1,3.63,3,1,0.7142857142857143,0.14285714285714285,0.07142857142857142
13372,29,20,2,2,2.59,6,1,0.6896551724137931,0.06896551724137931,0.06896551724137931
13373,31,19,2,0,1.29,5,1,0.6129032258064516,0.06451612903225806,0.0
13374,27,18,1,1,1.47,4,0,0.6666666666666666,0.037037037037037035,0.037037037037037035
13375,16,7,1,2,2.31,3,0,0.4375,0.0625,0.125
13376,10,6,5,0,2.77,2,1,0.6,0.5,0.0
13377,27,19,5,0,3.61,5,1,0.7037037037037037,0.18518518518518517,0.0
13378,14,6,1,1,3.25,6,1,0.42857142857142855,0.07142857142857142,0.07142857142857142
13379,13,6,3,1,2.81,6,1,0.46153846153846156,0.23076923076923078,0.07692307692307693
13380,11,7,1,0,2.16,3,1,0.6363636363636364,0.09090909090909091,0.0
13381,28,17,1,2,1.22,4,1,0.6071428571428571,0.03571428571428571,0.07142857142857142
13382,31,14,2,0,2.03,7,1,0.45161290322580644,0.06451612903225806,0.0
13383,18,8,2,2,1.97,2,0,0.4444444444444444,0.1111111111111111,0.1111111111111111
13384,27,16,1,1,3.87,7,1,0.5925925925925926,0.037037037037037035,0.037037037037037035
13385,20,11,4,1,1.52,4,1,0.55,0.2,0.05
13386,32,24,5,0,2.9,2,0,0.75,0.15625,0.0
13387,26,14,4,0,1.7,3,1,0.5384615384615384,0.15384615384615385,0.0
13388,14,6,5,2,1.04,5,1,0.42857142857142855,0.35714285714285715,0.14285714285714285
13389,12,8,3,1,1.53,4,1,0.6666666666666666,0.25,0.08333333333333333
13390,18,10,1,0,1.65,4,1,0.5555555555555556,0.05555555555555555,0.0
13391,18,12,4,1,3.49,7,0,0.6666666666666666,0.2222222222222222,0.05555555555555555
13392,20,11,4,0,2.37,2,1,0.55,0.2,0.0
13393,22,13,1,0,1.86,6,1,0.5909090909090909,0.045454545454545456,0.0
13394,20,9,5,0,1.93,4,1,0.45,0.25,0.0
13395,10,7,4,2,3.54,6,1,0.7,0.4,0.2
13396,22,9,3,2,1.23,6,1,0.4090909090909091,0.13636363636363635,0.09090909090909091
13397,32,18,2,0,2.49,7,1,0.5625,0.0625,0.0
13398,31,14,1,0,3.68,3,1,0.45161290322580644,0.03225806451612903,0.0
13399,32,14,3,0,2.98,5,1,0.4375,0.09375,0.0
13400,30,22,1,1,1.37,7,1,0.7333333333333333,0.03333333333333333,0.03333333333333333
13401,31,19,5,2,1.46,4,1,0.6129032258064516,0.16129032258064516,0.06451612903225806
13402,16,8,5,0,2.9,7,1,0.5,0.3125,0.0
13403,10,6,1,0,2.51,3,0,0.6,0.1,0.0
13404,26,17,5,2,1.68,2,1,0.6538461538461539,0.19230769230769232,0.07692307692307693
13405,17,12,1,1,2.3,6,1,0.7058823529411765,0.058823529411764705,0.058823529411764705
13406,30,16,5,1,3.01,3,1,0.5333333333333333,0.16666666666666666,0.03333333333333333
13407,16,9,2,1,2.11,2,0,0.5625,0.125,0.0625
13408,34,21,3,0,1.64,6,1,0.6176470588235294,0.08823529411764706,0.0
13409,31,16,2,2,2.13,6,0,0.5161290322580645,0.06451612903225806,0.06451612903225806
13410,33,25,3,0,3.39,2,1,0.7575757575757576,0.09090909090909091,0.0
13411,29,14,2,1,3.32,7,1,0.4827586206896552,0.06896551724137931,0.034482758620689655
13412,31,13,1,1,2.96,3,0,0.41935483870967744,0.03225806451612903,0.03225806451612903
13413,21,11,4,2,3.74,3,0,0.5238095238095238,0.19047619047619047,0.09523809523809523
13414,24,17,1,2,2.58,4,1,0.7083333333333334,0.041666666666666664,0.08333333333333333
13415,19,11,2,1,2.71,2,1,0.5789473684210527,0.10526315789473684,0.05263157894736842
13416,30,23,4,1,2.34,5,1,0.7666666666666667,0.13333333333333333,0.03333333333333333
13417,20,14,2,2,1.35,3,1,0.7,0.1,0.1
13418,10,5,5,0,1.19,7,1,0.5,0.5,0.0
13419,12,6,1,2,1.42,2,0,0.5,0.08333333333333333,0.16666666666666666
13420,28,18,4,2,1.35,5,1,0.6428571428571429,0.14285714285714285,0.07142857142857142
13421,17,8,1,1,1.98,6,1,0.47058823529411764,0.058823529411764705,0.058823529411764705
13422,27,13,3,2,3.08,4,1,0.48148148148148145,0.1111111111111111,0.07407407407407407
13423,18,10,3,0,3.78,5,1,0.5555555555555556,0.16666666666666666,0.0
13424,28,19,3,0,1.18,5,1,0.6785714285714286,0.10714285714285714,0.0
13425,25,17,2,1,1.58,2,1,0.68,0.08,0.04
13426,25,11,5,1,1.86,5,1,0.44,0.2,0.04
13427,10,7,2,0,2.41,6,0,0.7,0.2,0.0
13428,11,5,3,0,1.39,4,0,0.45454545454545453,0.2727272727272727,0.0
13429,29,22,5,1,1.49,6,1,0.7586206896551724,0.1724137931034483,0.034482758620689655
13430,30,22,1,1,3.84,7,1,0.7333333333333333,0.03333333333333333,0.03333333333333333
13431,31,22,4,1,3.17,2,1,0.7096774193548387,0.12903225806451613,0.03225806451612903
13432,17,8,3,1,2.36,7,1,0.47058823529411764,0.17647058823529413,0.058823529411764705
13433,12,7,3,0,1.4,4,1,0.5833333333333334,0.25,0.0
13434,13,5,2,0,1.85,4,1,0.38461538461538464,0.15384615384615385,0.0
13435,32,23,2,0,1.17,4,0,0.71875,0.0625,0.0
13436,21,10,1,2,3.82,5,1,0.47619047619047616,0.047619047619047616,0.09523809523809523
13437,22,16,2,1,2.23,6,1,0.7272727272727273,0.09090909090909091,0.045454545454545456
13438,28,21,2,1,1.98,3,1,0.75,0.07142857142857142,0.03571428571428571
13439,16,7,2,0,2.48,2,1,0.4375,0.125,0.0
13440,27,18,2,1,2.6,5,0,0.6666666666666666,0.07407407407407407,0.037037037037037035
13441,28,18,3,0,3.6,6,0,0.6428571428571429,0.10714285714285714,0.0
13442,13,5,3,1,2.38,3,0,0.38461538461538464,0.23076923076923078,0.07692307692307693
13443,32,19,4,2,3.75,7,1,0.59375,0.125,0.0625
13444,34,20,1,2,3.9,6,0,0.5882352941176471,0.029411764705882353,0.058823529411764705
13445,17,11,4,0,1.45,7,0,0.6470588235294118,0.23529411764705882,0.0
13446,30,20,1,1,2.55,2,1,0.6666666666666666,0.03333333333333333,0.03333333333333333
13447,20,10,4,2,3.79,3,1,0.5,0.2,0.1
13448,12,8,2,1,1.1,4,0,0.6666666666666666,0.16666666666666666,0.08333333333333333
13449,23,11,1,1,3.01,6,0,0.4782608695652174,0.043478260869565216,0.043478260869565216
13450,12,7,1,1,3.5,2,1,0.5833333333333334,0.08333333333333333,0.08333333333333333
13451,17,12,2,2,1.79,7,1,0.7058823529411765,0.11764705882352941,0.11764705882352941
13452,32,18,1,2,1.52,3,1,0.5625,0.03125,0.0625
13453,28,12,5,2,3.73,6,1,0.42857142857142855,0.17857142857142858,0.07142857142857142
13454,34,26,3,1,3.48,6,1,0.7647058823529411,0.08823529411764706,0.029411764705882353
13455,26,17,2,2,2.49,3,1,0.6538461538461539,0.07692307692307693,0.07692307692307693
13456,14,10,4,1,1.63,5,1,0.7142857142857143,0.2857142857142857,0.07142857142857142
13457,11,6,2,2,1.51,4,1,0.5454545454545454,0.18181818181818182,0.18181818181818182
13458,34,17,2,1,1.98,4,1,0.5,0.058823529411764705,0.029411764705882353
13459,13,5,1,2,2.66,6,0,0.38461538461538464,0.07692307692307693,0.15384615384615385
13460,17,12,3,1,2.41,5,1,0.7058823529411765,0.17647058823529413,0.058823529411764705
13461,28,18,1,0,3.39,3,1,0.6428571428571429,0.03571428571428571,0.0
13462,34,16,1,0,2.83,7,1,0.47058823529411764,0.029411764705882353,0.0
13463,16,8,4,2,1.54,2,1,0.5,0.25,0.125
13464,18,8,4,1,1.45,7,0,0.4444444444444444,0.2222222222222222,0.05555555555555555
13465,13,5,1,0,1.05,2,1,0.38461538461538464,0.07692307692307693,0.0
13466,29,19,3,0,2.35,6,1,0.6551724137931034,0.10344827586206896,0.0
13467,23,12,5,0,2.58,7,1,0.5217391304347826,0.21739130434782608,0.0
13468,28,16,1,0,2.42,3,1,0.5714285714285714,0.03571428571428571,0.0
13469,24,15,2,0,3.26,2,1,0.625,0.08333333333333333,0.0
13470,28,14,4,1,1.27,4,1,0.5,0.14285714285714285,0.03571428571428571
13471,20,11,3,1,2.83,5,0,0.55,0.15,0.05
13472,27,18,4,0,1.56,4,1,0.6666666666666666,0.14814814814814814,0.0
13473,20,9,3,2,1.1,5,0,0.45,0.15,0.1
13474,12,8,3,0,2.6,5,1,0.6666666666666666,0.25,0.0
13475,26,15,4,2,2.28,2,1,0.5769230769230769,0.15384615384615385,0.07692307692307693
13476,15,11,5,1,3.56,6,1,0.7333333333333333,0.3333333333333333,0.06666666666666667
13477,10,6,4,2,1.72,6,0,0.6,0.4,0.2
13478,23,16,3,2,1.88,2,1,0.6956521739130435,0.13043478260869565,0.08695652173913043
13479,14,6,4,0,1.75,7,1,0.42857142857142855,0.2857142857142857,0.0
13480,34,22,1,2,3.45,5,0,0.6470588235294118,0.029411764705882353,0.058823529411764705
13481,10,4,2,0,1.34,2,1,0.4,0.2,0.0
13482,22,16,2,1,2.44,5,1,0.7272727272727273,0.09090909090909091,0.045454545454545456
13483,20,13,2,2,3.46,2,1,0.65,0.1,0.1
13484,30,22,2,1,2.7,2,0,0.7333333333333333,0.06666666666666667,0.03333333333333333
13485,19,12,5,1,1.43,2,1,0.631578947368421,0.2631578947368421,0.05263157894736842
13486,24,17,2,2,3.7,4,1,0.7083333333333334,0.08333333333333333,0.08333333333333333
13487,16,9,3,2,1.35,6,0,0.5625,0.1875,0.125
13488,22,15,1,1,3.46,6,1,0.6818181818181818,0.045454545454545456,0.045454545454545456
13489,19,9,3,2,2.8,5,1,0.47368421052631576,0.15789473684210525,0.10526315789473684
13490,27,17,5,0,1.9,7,1,0.6296296296296297,0.18518518518518517,0.0
13491,14,10,1,2,3.46,7,0,0.7142857142857143,0.07142857142857142,0.14285714285714285
13492,33,19,2,1,1.02,7,1,0.5757575757575758,0.06060606060606061,0.030303030303030304
13493,34,22,4,2,2.03,4,1,0.6470588235294118,0.11764705882352941,0.058823529411764705
13494,20,12,3,2,1.51,2,1,0.6,0.15,0.1
13495,19,10,4,1,1.34,7,1,0.5263157894736842,0.21052631578947367,0.05263157894736842
13496,16,9,3,0,1.82,3,0,0.5625,0.1875,0.0
13497,16,9,5,0,1.3,3,1,0.5625,0.3125,0.0
13498,14,10,1,2,2.21,4,1,0.7142857142857143,0.07142857142857142,0.14285714285714285
13499,27,17,1,2,1.39,7,0,0.6296296296296297,0.037037037037037035,0.07407407407407407
13500,11,6,5,0,1.08,6,0,0.5454545454545454,0.45454545454545453,0.0
13501,13,9,5,0,3.17,6,1,0.6923076923076923,0.38461538461538464,0.0
13502,25,19,4,0,2.75,4,1,0.76,0.16,0.0
13503,10,6,3,2,3.38,2,1,0.6,0.3,0.2
13504,30,17,4,2,3.33,2,1,0.5666666666666667,0.13333333333333333,0.06666666666666667
13505,29,18,5,2,1.39,4,0,0.6206896551724138,0.1724137931034483,0.06896551724137931
13506,15,7,1,0,4.0,7,1,0.4666666666666667,0.06666666666666667,0.0
13507,12,6,5,2,1.09,7,1,0.5,0.4166666666666667,0.16666666666666666
13508,19,11,3,0,2.01,4,1,0.5789473684210527,0.15789473684210525,0.0
13509,15,9,3,1,3.34,2,1,0.6,0.2,0.06666666666666667
13510,20,10,2,2,1.26,5,0,0.5,0.1,0.1
13511,23,17,1,2,2.37,4,1,0.7391304347826086,0.043478260869565216,0.08695652173913043
13512,18,12,5,0,1.62,7,1,0.6666666666666666,0.2777777777777778,0.0
13513,15,11,3,1,3.96,5,0,0.7333333333333333,0.2,0.06666666666666667
13514,27,13,1,0,1.57,7,1,0.48148148148148145,0.037037037037037035,0.0
13515,27,20,3,2,1.98,2,0,0.7407407407407407,0.1111111111111111,0.07407407407407407
13516,11,6,3,0,2.55,2,0,0.5454545454545454,0.2727272727272727,0.0
13517,30,17,2,2,1.07,6,1,0.5666666666666667,0.06666666666666667,0.06666666666666667
13518,10,6,2,2,2.17,7,1,0.6,0.2,0.2
13519,17,7,3,0,3.04,2,1,0.4117647058823529,0.17647058823529413,0.0
13520,15,8,3,2,1.53,7,1,0.5333333333333333,0.2,0.13333333333333333
13521,10,6,3,0,3.03,3,1,0.6,0.3,0.0
13522,27,20,1,2,2.61,3,1,0.7407407407407407,0.037037037037037035,0.07407407407407407
13523,16,11,2,2,2.66,3,1,0.6875,0.125,0.125
13524,15,7,1,1,1.34,7,1,0.4666666666666667,0.06666666666666667,0.06666666666666667
13525,18,11,3,1,2.33,6,1,0.6111111111111112,0.16666666666666666,0.05555555555555555
13526,11,6,5,1,3.45,6,0,0.5454545454545454,0.45454545454545453,0.09090909090909091
13527,28,16,1,1,2.64,6,1,0.5714285714285714,0.03571428571428571,0.03571428571428571
13528,33,23,4,2,3.77,5,1,0.696969696969697,0.12121212121212122,0.06060606060606061
13529,21,12,5,1,3.42,3,0,0.5714285714285714,0.23809523809523808,0.047619047619047616
13530,28,20,1,0,1.48,3,1,0.7142857142857143,0.03571428571428571,0.0
13531,25,14,5,0,3.65,3,0,0.56,0.2,0.0
13532,15,10,4,0,3.3,4,0,0.6666666666666666,0.26666666666666666,0.0
13533,27,15,3,0,2.7,6,1,0.5555555555555556,0.1111111111111111,0.0
13534,10,7,5,1,2.54,6,1,0.7,0.5,0.1
13535,13,6,2,1,1.47,2,1,0.46153846153846156,0.15384615384615385,0.07692307692307693
13536,23,12,1,2,2.17,7,1,0.5217391304347826,0.043478260869565216,0.08695652173913043
13537,25,11,3,2,3.58,7,1,0.44,0.12,0.08
13538,14,10,5,0,3.34,2,1,0.7142857142857143,0.35714285714285715,0.0
13539,10,5,3,1,1.65,3,1,0.5,0.3,0.1
13540,28,20,1,0,3.34,6,1,0.7142857142857143,0.03571428571428571,0.0
13541,30,20,1,2,2.15,2,1,0.6666666666666666,0.03333333333333333,0.06666666666666667
13542,18,12,5,2,2.92,2,0,0.6666666666666666,0.2777777777777778,0.1111111111111111
