citizen_id,total_reports,valid_reports,invalid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
12543,25,15,10,2,1,3.43,3,1,0.6,0.08,0.04
12544,16,8,8,4,0,1.74,3,1,0.5,0.25,0.0
12545,13,8,5,2,0,2.1,5,1,0.6153846153846154,0.15384615384615385,0.0
12546,17,10,7,4,0,3.19,4,1,0.5882352941176471,0.23529411764705882,0.0
12547,19,14,5,1,1,1.81,3,1,0.7368421052631579,0.05263157894736842,0.05263157894736842
12548,11,7,4,2,1,3.39,4,1,0.6363636363636364,0.18181818181818182,0.09090909090909091
12549,23,16,7,2,0,2.85,3,1,0.6956521739130435,0.08695652173913043,0.0
12550,10,7,3,4,1,2.35,2,1,0.7,0.4,0.1
12551,25,17,8,3,1,3.05,2,1,0.68,0.12,0.04
12552,14,8,6,1,1,2.89,2,1,0.5714285714285714,0.07142857142857142,0.07142857142857142
12553,28,14,14,3,0,3.21,3,1,0.5,0.10714285714285714,0.0
12554,14,8,6,4,0,2.4,2,1,0.5714285714285714,0.2857142857142857,0.0
12555,17,8,9,1,1,2.39,2,1,0.47058823529411764,0.058823529411764705,0.058823529411764705
12556,11,7,4,1,1,1.44,5,1,0.6363636363636364,0.09090909090909091,0.09090909090909091
12557,24,18,6,4,0,1.47,4,1,0.75,0.16666666666666666,0.0
12558,25,15,10,2,0,2.29,3,1,0.6,0.08,0.0
12559,13,8,5,2,0,1.41,3,1,0.6153846153846154,0.15384615384615385,0.0
12560,23,17,6,4,0,3.43,5,1,0.7391304347826086,0.17391304347826086,0.0
12561,26,15,11,1,1,1.37,4,1,0.5769230769230769,0.038461538461538464,0.038461538461538464
12562,22,13,9,4,0,1.59,2,1,0.5909090909090909,0.18181818181818182,0.0
12563,28,15,13,1,1,1.47,4,1,0.5357142857142857,0.03571428571428571,0.03571428571428571
12564,25,14,11,3,0,2.14,4,1,0.56,0.12,0.0
12565,17,12,5,2,1,2.88,3,1,0.7058823529411765,0.11764705882352941,0.058823529411764705
12566,23,16,7,1,0,1.68,3,1,0.6956521739130435,0.043478260869565216,0.0
12567,28,19,9,1,0,2.43,5,1,0.6785714285714286,0.03571428571428571,0.0
12568,16,10,6,2,1,2.36,5,1,0.625,0.125,0.0625
12569,20,11,9,4,1,3.33,3,1,0.55,0.2,0.05
12570,14,8,6,4,1,2.77,3,1,0.5714285714285714,0.2857142857142857,0.07142857142857142
12571,25,12,13,2,1,1.33,5,1,0.48,0.08,0.04
12572,21,10,11,1,1,1.47,5,1,0.47619047619047616,0.047619047619047616,0.047619047619047616
12573,18,9,9,2,1,1.54,2,1,0.5,0.1111111111111111,0.05555555555555555
12574,28,20,8,2,1,1.32,4,1,0.7142857142857143,0.07142857142857142,0.03571428571428571
12575,29,15,14,2,1,1.03,5,1,0.5172413793103449,0.06896551724137931,0.034482758620689655
12576,29,15,14,1,0,3.27,4,1,0.5172413793103449,0.034482758620689655,0.0
12577,25,12,13,3,0,1.76,3,1,0.48,0.12,0.0
12578,13,9,4,4,1,2.83,5,1,0.6923076923076923,0.3076923076923077,0.07692307692307693
12579,12,8,4,4,1,3.04,5,1,0.6666666666666666,0.3333333333333333,0.08333333333333333
12580,17,12,5,2,0,2.53,5,1,0.7058823529411765,0.11764705882352941,0.0
12581,21,10,11,3,1,1.54,4,1,0.47619047619047616,0.14285714285714285,0.047619047619047616
12582,12,6,6,4,0,2.88,5,1,0.5,0.3333333333333333,0.0
12583,20,13,7,1,1,3.31,3,1,0.65,0.05,0.05
12584,28,17,11,4,0,2.16,5,1,0.6071428571428571,0.14285714285714285,0.0
12585,18,13,5,2,1,1.56,3,1,0.7222222222222222,0.1111111111111111,0.05555555555555555
12586,15,9,6,3,1,2.36,3,1,0.6,0.2,0.06666666666666667
12587,11,5,6,3,0,2.98,2,1,0.45454545454545453,0.2727272727272727,0.0
12588,27,18,9,3,0,2.56,2,1,0.6666666666666666,0.1111111111111111,0.0
12589,13,6,7,4,1,2.72,3,1,0.46153846153846156,0.3076923076923077,0.07692307692307693
12590,28,14,14,3,0,3.47,4,1,0.5,0.10714285714285714,0.0
12591,17,10,7,2,1,2.47,5,1,0.5882352941176471,0.11764705882352941,0.058823529411764705
12592,29,18,11,1,1,2.02,3,1,0.6206896551724138,0.034482758620689655,0.034482758620689655
12593,11,6,5,4,1,2.82,4,1,0.5454545454545454,0.36363636363636365,0.09090909090909091
12594,10,7,3,1,1,1.04,5,1,0.7,0.1,0.1
12595,21,12,9,3,1,1.41,3,1,0.5714285714285714,0.14285714285714285,0.047619047619047616
12596,26,13,13,4,0,1.97,4,1,0.5,0.15384615384615385,0.0
12597,25,12,13,2,0,1.81,3,1,0.48,0.08,0.0
12598,24,15,9,1,0,1.32,3,1,0.625,0.041666666666666664,0.0
12599,11,7,4,3,0,1.63,5,1,0.6363636363636364,0.2727272727272727,0.0
12600,26,14,12,3,0,2.38,3,1,0.5384615384615384,0.11538461538461539,0.0
12601,28,17,11,3,0,2.01,2,1,0.6071428571428571,0.10714285714285714,0.0
12602,23,13,10,4,1,2.65,2,1,0.5652173913043478,0.17391304347826086,0.043478260869565216
12603,26,18,8,1,1,1.42,3,1,0.6923076923076923,0.038461538461538464,0.038461538461538464
12604,17,12,5,4,0,1.37,5,1,0.7058823529411765,0.23529411764705882,0.0
12605,12,7,5,4,1,2.3,5,1,0.5833333333333334,0.3333333333333333,0.08333333333333333
12606,11,7,4,3,1,2.4,5,1,0.6363636363636364,0.2727272727272727,0.09090909090909091
12607,13,9,4,1,0,1.23,5,1,0.6923076923076923,0.07692307692307693,0.0
12608,14,10,4,1,0,2.7,4,1,0.7142857142857143,0.07142857142857142,0.0
12609,13,6,7,4,0,2.41,2,1,0.46153846153846156,0.3076923076923077,0.0
12610,29,14,15,4,0,2.2,2,1,0.4827586206896552,0.13793103448275862,0.0
12611,22,11,11,1,1,1.34,4,1,0.5,0.045454545454545456,0.045454545454545456
12612,27,14,13,4,1,3.4,5,1,0.5185185185185185,0.14814814814814814,0.037037037037037035
12613,11,5,6,4,1,2.37,3,1,0.45454545454545453,0.36363636363636365,0.09090909090909091
12614,27,18,9,4,1,1.4,4,1,0.6666666666666666,0.14814814814814814,0.037037037037037035
12615,11,7,4,3,0,1.42,2,1,0.6363636363636364,0.2727272727272727,0.0
12616,23,14,9,3,1,1.14,2,1,0.6086956521739131,0.13043478260869565,0.043478260869565216
12617,27,15,12,2,0,2.65,3,1,0.5555555555555556,0.07407407407407407,0.0
12618,10,5,5,4,1,1.18,5,1,0.5,0.4,0.1
12619,23,15,8,1,0,1.34,3,1,0.6521739130434783,0.043478260869565216,0.0
12620,20,11,9,3,1,3.28,3,1,0.55,0.15,0.05
12621,17,12,5,1,0,3.31,2,1,0.7058823529411765,0.058823529411764705,0.0
12622,18,11,7,3,0,1.48,4,1,0.6111111111111112,0.16666666666666666,0.0
12623,25,17,8,1,1,3.38,3,1,0.68,0.04,0.04
12624,22,16,6,3,0,1.96,5,1,0.7272727272727273,0.13636363636363635,0.0
12625,13,7,6,1,0,1.66,2,1,0.5384615384615384,0.07692307692307693,0.0
12626,24,16,8,1,0,3.2,2,1,0.6666666666666666,0.041666666666666664,0.0
12627,17,8,9,4,0,2.87,2,1,0.47058823529411764,0.23529411764705882,0.0
12628,18,13,5,2,1,3.05,4,1,0.7222222222222222,0.1111111111111111,0.05555555555555555
12629,15,7,8,4,0,1.61,4,1,0.4666666666666667,0.26666666666666666,0.0
12630,22,16,6,1,1,3.21,2,1,0.7272727272727273,0.045454545454545456,0.045454545454545456
12631,17,10,7,3,1,2.51,5,1,0.5882352941176471,0.17647058823529413,0.058823529411764705
12632,21,14,7,4,1,2.69,5,1,0.6666666666666666,0.19047619047619047,0.047619047619047616
12633,21,12,9,1,1,1.36,4,1,0.5714285714285714,0.047619047619047616,0.047619047619047616
12634,15,7,8,3,1,2.51,2,1,0.4666666666666667,0.2,0.06666666666666667
12635,29,18,11,3,1,1.29,3,1,0.6206896551724138,0.10344827586206896,0.034482758620689655
12636,26,14,12,1,0,2.41,4,1,0.5384615384615384,0.038461538461538464,0.0
12637,12,6,6,2,1,2.6,3,1,0.5,0.16666666666666666,0.08333333333333333
12638,16,10,6,1,1,1.27,3,1,0.625,0.0625,0.0625
12639,23,15,8,3,0,1.14,5,1,0.6521739130434783,0.13043478260869565,0.0
12640,20,12,8,3,1,1.83,3,1,0.6,0.15,0.05
12641,19,13,6,3,1,1.89,3,1,0.6842105263157895,0.15789473684210525,0.05263157894736842
12642,20,11,9,2,0,1.57,4,1,0.55,0.1,0.0
12643,15,10,5,1,0,2.29,3,1,0.6666666666666666,0.06666666666666667,0.0
12644,10,6,4,2,1,3.24,3,1,0.6,0.2,0.1
12645,20,13,7,1,0,1.03,4,1,0.65,0.05,0.0
12646,21,13,8,1,1,2.44,4,1,0.6190476190476191,0.047619047619047616,0.047619047619047616
12647,20,10,10,4,1,1.32,4,1,0.5,0.2,0.05
12648,26,17,9,3,1,3.28,2,1,0.6538461538461539,0.11538461538461539,0.038461538461538464
12649,20,15,5,1,1,2.25,2,1,0.75,0.05,0.05
12650,14,9,5,4,0,3.19,5,1,0.6428571428571429,0.2857142857142857,0.0
12651,19,9,10,2,1,2.15,5,1,0.47368421052631576,0.10526315789473684,0.05263157894736842
12652,12,6,6,2,1,1.32,5,1,0.5,0.16666666666666666,0.08333333333333333
12653,13,9,4,3,0,2.94,5,1,0.6923076923076923,0.23076923076923078,0.0
12654,22,16,6,4,0,1.1,5,1,0.7272727272727273,0.18181818181818182,0.0
12655,28,17,11,1,1,2.96,3,1,0.6071428571428571,0.03571428571428571,0.03571428571428571
12656,14,7,7,2,1,1.56,2,1,0.5,0.14285714285714285,0.07142857142857142
12657,16,11,5,1,1,2.05,3,1,0.6875,0.0625,0.0625
12658,18,13,5,1,1,2.93,2,1,0.7222222222222222,0.05555555555555555,0.05555555555555555
12659,10,6,4,2,0,1.93,3,1,0.6,0.2,0.0
12660,11,7,4,1,1,3.07,3,1,0.6363636363636364,0.09090909090909091,0.09090909090909091
12661,20,11,9,3,0,3.45,4,1,0.55,0.15,0.0
12662,24,12,12,1,0,3.2,5,1,0.5,0.041666666666666664,0.0
12663,18,9,9,3,1,2.5,2,1,0.5,0.16666666666666666,0.05555555555555555
12664,10,5,5,1,1,2.47,3,1,0.5,0.1,0.1
12665,14,7,7,1,0,2.86,3,1,0.5,0.07142857142857142,0.0
12666,15,11,4,1,1,2.92,5,1,0.7333333333333333,0.06666666666666667,0.06666666666666667
12667,20,14,6,4,0,2.74,2,1,0.7,0.2,0.0
12668,22,15,7,4,0,2.34,2,1,0.6818181818181818,0.18181818181818182,0.0
12669,29,18,11,4,1,1.72,2,1,0.6206896551724138,0.13793103448275862,0.034482758620689655
12670,19,11,8,2,0,1.51,4,1,0.5789473684210527,0.10526315789473684,0.0
12671,11,5,6,4,1,1.41,2,1,0.45454545454545453,0.36363636363636365,0.09090909090909091
12672,20,12,8,1,1,2.48,3,1,0.6,0.05,0.05
12673,25,13,12,2,1,2.79,3,1,0.52,0.08,0.04
12674,19,12,7,4,0,2.07,2,1,0.631578947368421,0.21052631578947367,0.0
12675,22,16,6,3,1,2.92,3,1,0.7272727272727273,0.13636363636363635,0.045454545454545456
12676,17,10,7,3,0,3.31,5,1,0.5882352941176471,0.17647058823529413,0.0
12677,10,6,4,2,0,1.34,2,1,0.6,0.2,0.0
12678,25,17,8,3,1,2.91,3,1,0.68,0.12,0.04
12679,14,9,5,2,1,2.55,5,1,0.6428571428571429,0.14285714285714285,0.07142857142857142
12680,15,8,7,1,0,3.26,2,1,0.5333333333333333,0.06666666666666667,0.0
12681,29,15,14,3,0,1.4,2,1,0.5172413793103449,0.10344827586206896,0.0
12682,29,17,12,2,0,3.3,2,1,0.5862068965517241,0.06896551724137931,0.0
12683,15,8,7,1,1,1.67,5,1,0.5333333333333333,0.06666666666666667,0.06666666666666667
12684,17,10,7,1,0,1.77,2,1,0.5882352941176471,0.058823529411764705,0.0
12685,26,16,10,4,1,3.09,2,1,0.6153846153846154,0.15384615384615385,0.038461538461538464
12686,28,19,9,3,0,2.17,3,1,0.6785714285714286,0.10714285714285714,0.0
12687,14,10,4,4,1,1.81,5,1,0.7142857142857143,0.2857142857142857,0.07142857142857142
12688,12,7,5,3,1,3.02,2,1,0.5833333333333334,0.25,0.08333333333333333
12689,10,7,3,3,1,1.48,3,1,0.7,0.3,0.1
12690,29,20,9,3,1,2.76,3,1,0.6896551724137931,0.10344827586206896,0.034482758620689655
12691,28,14,14,2,0,3.09,5,1,0.5,0.07142857142857142,0.0
12692,22,15,7,3,0,1.84,5,1,0.6818181818181818,0.13636363636363635,0.0
12693,26,17,9,1,0,3.22,3,1,0.6538461538461539,0.038461538461538464,0.0
12694,16,8,8,2,1,2.18,2,1,0.5,0.125,0.0625
12695,20,15,5,2,0,2.41,5,1,0.75,0.1,0.0
12696,26,15,11,1,1,1.48,3,1,0.5769230769230769,0.038461538461538464,0.038461538461538464
12697,21,15,6,1,0,2.8,3,1,0.7142857142857143,0.047619047619047616,0.0
12698,29,21,8,1,1,1.77,4,1,0.7241379310344828,0.034482758620689655,0.034482758620689655
12699,17,12,5,1,0,2.23,5,1,0.7058823529411765,0.058823529411764705,0.0
12700,20,11,9,1,0,1.31,5,1,0.55,0.05,0.0
12701,18,13,5,4,0,1.57,2,1,0.7222222222222222,0.2222222222222222,0.0
12702,13,7,6,2,0,2.53,5,1,0.5384615384615384,0.15384615384615385,0.0
12703,19,13,6,4,0,3.32,3,1,0.6842105263157895,0.21052631578947367,0.0
12704,14,7,7,1,0,1.26,5,1,0.5,0.07142857142857142,0.0
12705,21,10,11,1,1,2.96,3,1,0.47619047619047616,0.047619047619047616,0.047619047619047616
12706,11,6,5,1,1,2.94,2,1,0.5454545454545454,0.09090909090909091,0.09090909090909091
12707,29,22,7,3,0,3.23,3,1,0.7586206896551724,0.10344827586206896,0.0
12708,27,13,14,2,1,3.01,5,1,0.48148148148148145,0.07407407407407407,0.037037037037037035
12709,27,19,8,3,1,1.01,3,1,0.7037037037037037,0.1111111111111111,0.037037037037037035
12710,12,7,5,1,1,1.82,4,1,0.5833333333333334,0.08333333333333333,0.08333333333333333
12711,26,18,8,1,0,1.48,4,1,0.6923076923076923,0.038461538461538464,0.0
12712,21,12,9,2,1,1.62,2,1,0.5714285714285714,0.09523809523809523,0.047619047619047616
12713,13,7,6,1,0,3.04,3,1,0.5384615384615384,0.07692307692307693,0.0
12714,18,11,7,4,0,1.27,2,1,0.6111111111111112,0.2222222222222222,0.0
12715,25,13,12,3,0,1.85,5,1,0.52,0.12,0.0
12716,13,9,4,3,0,3.27,5,1,0.6923076923076923,0.23076923076923078,0.0
12717,15,7,8,4,1,1.77,5,1,0.4666666666666667,0.26666666666666666,0.06666666666666667
12718,25,15,10,2,1,1.2,2,1,0.6,0.08,0.04
12719,15,9,6,3,0,2.2,5,1,0.6,0.2,0.0
12720,23,16,7,2,1,3.23,3,1,0.6956521739130435,0.08695652173913043,0.043478260869565216
12721,26,19,7,2,0,1.41,2,1,0.7307692307692307,0.07692307692307693,0.0
12722,21,14,7,4,1,1.51,5,1,0.6666666666666666,0.19047619047619047,0.047619047619047616
12723,12,8,4,4,1,2.77,3,1,0.6666666666666666,0.3333333333333333,0.08333333333333333
12724,14,7,7,3,0,1.26,5,1,0.5,0.21428571428571427,0.0
12725,17,9,8,2,1,2.32,3,1,0.5294117647058824,0.11764705882352941,0.058823529411764705
12726,27,15,12,3,0,3.05,5,1,0.5555555555555556,0.1111111111111111,0.0
12727,19,11,8,1,1,1.39,2,1,0.5789473684210527,0.05263157894736842,0.05263157894736842
12728,12,8,4,4,0,1.84,4,1,0.6666666666666666,0.3333333333333333,0.0
12729,28,16,12,2,1,1.81,5,1,0.5714285714285714,0.07142857142857142,0.03571428571428571
12730,10,7,3,4,0,2.67,3,1,0.7,0.4,0.0
12731,12,7,5,1,0,3.25,4,1,0.5833333333333334,0.08333333333333333,0.0
12732,16,9,7,3,0,3.49,5,1,0.5625,0.1875,0.0
12733,14,9,5,2,1,3.46,3,1,0.6428571428571429,0.14285714285714285,0.07142857142857142
12734,27,18,9,3,1,2.59,2,1,0.6666666666666666,0.1111111111111111,0.037037037037037035
12735,11,5,6,1,0,1.74,3,1,0.45454545454545453,0.09090909090909091,0.0
12736,22,12,10,4,1,2.95,4,1,0.5454545454545454,0.18181818181818182,0.045454545454545456
12737,25,12,13,3,0,1.01,2,1,0.48,0.12,0.0
12738,11,7,4,2,0,1.49,4,1,0.6363636363636364,0.18181818181818182,0.0
12739,29,19,10,1,0,1.16,4,1,0.6551724137931034,0.034482758620689655,0.0
12740,25,12,13,1,0,1.79,4,1,0.48,0.04,0.0
12741,22,11,11,2,0,1.53,2,1,0.5,0.09090909090909091,0.0
12742,23,11,12,3,0,3.08,2,1,0.4782608695652174,0.13043478260869565,0.0
12743,24,12,12,1,1,1.22,5,1,0.5,0.041666666666666664,0.041666666666666664
12744,24,13,11,2,1,2.26,4,1,0.5416666666666666,0.08333333333333333,0.041666666666666664
12745,23,15,8,1,1,3.3,2,1,0.6521739130434783,0.043478260869565216,0.043478260869565216
12746,25,15,10,1,1,2.63,3,1,0.6,0.04,0.04
12747,14,7,7,1,0,3.48,2,1,0.5,0.07142857142857142,0.0
12748,12,7,5,4,1,2.37,2,1,0.5833333333333334,0.3333333333333333,0.08333333333333333
12749,18,12,6,4,0,2.61,4,1,0.6666666666666666,0.2222222222222222,0.0
12750,17,10,7,2,1,1.79,5,1,0.5882352941176471,0.11764705882352941,0.058823529411764705
12751,17,10,7,4,1,1.81,2,1,0.5882352941176471,0.23529411764705882,0.058823529411764705
12752,23,14,9,2,0,2.58,3,1,0.6086956521739131,0.08695652173913043,0.0
12753,21,11,10,4,0,2.82,4,1,0.5238095238095238,0.19047619047619047,0.0
12754,18,10,8,4,1,2.26,3,1,0.5555555555555556,0.2222222222222222,0.05555555555555555
12755,18,13,5,2,1,2.08,4,1,0.7222222222222222,0.1111111111111111,0.05555555555555555
12756,13,7,6,3,1,3.42,5,1,0.5384615384615384,0.23076923076923078,0.07692307692307693
12757,27,20,7,3,0,1.29,2,1,0.7407407407407407,0.1111111111111111,0.0
12758,28,20,8,2,1,1.13,3,1,0.7142857142857143,0.07142857142857142,0.03571428571428571
12759,25,12,13,4,0,1.98,5,1,0.48,0.16,0.0
12760,19,14,5,4,1,3.46,2,1,0.7368421052631579,0.21052631578947367,0.05263157894736842
12761,13,8,5,1,0,1.35,4,1,0.6153846153846154,0.07692307692307693,0.0
12762,21,14,7,3,1,1.23,5,1,0.6666666666666666,0.14285714285714285,0.047619047619047616
12763,22,14,8,1,0,2.2,5,1,0.6363636363636364,0.045454545454545456,0.0
12764,27,13,14,3,1,2.1,2,1,0.48148148148148145,0.1111111111111111,0.037037037037037035
12765,23,11,12,4,1,3.29,4,1,0.4782608695652174,0.17391304347826086,0.043478260869565216
12766,28,17,11,2,0,1.26,2,1,0.6071428571428571,0.07142857142857142,0.0
12767,26,18,8,4,0,3.23,3,1,0.6923076923076923,0.15384615384615385,0.0
12768,13,8,5,2,0,3.37,5,1,0.6153846153846154,0.15384615384615385,0.0
12769,20,11,9,4,0,2.85,5,1,0.55,0.2,0.0
12770,15,10,5,4,1,2.02,2,1,0.6666666666666666,0.26666666666666666,0.06666666666666667
12771,15,7,8,2,1,2.68,3,1,0.4666666666666667,0.13333333333333333,0.06666666666666667
12772,14,8,6,3,0,1.78,4,1,0.5714285714285714,0.21428571428571427,0.0
12773,16,8,8,1,0,1.33,3,1,0.5,0.0625,0.0
12774,21,15,6,2,1,2.12,2,1,0.7142857142857143,0.09523809523809523,0.047619047619047616
12775,23,17,6,1,1,2.19,5,1,0.7391304347826086,0.043478260869565216,0.043478260869565216
12776,24,14,10,1,0,1.12,3,1,0.5833333333333334,0.041666666666666664,0.0
12777,11,5,6,1,0,2.11,5,1,0.45454545454545453,0.09090909090909091,0.0
12778,13,6,7,1,1,1.15,3,1,0.46153846153846156,0.07692307692307693,0.07692307692307693
12779,11,6,5,2,1,2.16,2,1,0.5454545454545454,0.18181818181818182,0.09090909090909091
12780,22,14,8,4,0,3.25,3,1,0.6363636363636364,0.18181818181818182,0.0
12781,27,19,8,4,0,2.03,2,1,0.7037037037037037,0.14814814814814814,0.0
12782,22,14,8,2,1,1.07,3,1,0.6363636363636364,0.09090909090909091,0.045454545454545456
12783,10,6,4,2,0,1.87,3,1,0.6,0.2,0.0
12784,26,19,7,3,1,1.21,3,1,0.7307692307692307,0.11538461538461539,0.038461538461538464
12785,11,7,4,2,0,2.39,3,1,0.6363636363636364,0.18181818181818182,0.0
12786,16,11,5,4,0,3.16,5,1,0.6875,0.25,0.0
12787,12,6,6,2,1,3.5,4,1,0.5,0.16666666666666666,0.08333333333333333
12788,24,14,10,3,1,2.6,3,1,0.5833333333333334,0.125,0.041666666666666664
12789,24,15,9,4,0,2.8,5,1,0.625,0.16666666666666666,0.0
12790,22,11,11,4,1,2.47,4,1,0.5,0.18181818181818182,0.045454545454545456
12791,11,7,4,2,0,3.11,4,1,0.6363636363636364,0.18181818181818182,0.0
12792,13,8,5,3,0,1.21,4,1,0.6153846153846154,0.23076923076923078,0.0
12793,24,16,8,1,1,2.36,2,1,0.6666666666666666,0.041666666666666664,0.041666666666666664
12794,13,8,5,1,0,2.79,4,1,0.6153846153846154,0.07692307692307693,0.0
12795,12,6,6,4,0,2.98,5,1,0.5,0.3333333333333333,0.0
12796,19,9,10,2,0,1.88,4,1,0.47368421052631576,0.10526315789473684,0.0
12797,24,15,9,3,1,2.07,3,1,0.625,0.125,0.041666666666666664
12798,26,17,9,4,0,1.99,4,1,0.6538461538461539,0.15384615384615385,0.0
12799,28,15,13,2,1,1.95,4,1,0.5357142857142857,0.07142857142857142,0.03571428571428571
12800,29,20,9,4,1,1.77,5,1,0.6896551724137931,0.13793103448275862,0.034482758620689655
12801,20,12,8,3,0,1.99,5,1,0.6,0.15,0.0
12802,20,10,10,4,1,3.11,5,1,0.5,0.2,0.05
12803,12,8,4,4,1,2.92,3,1,0.6666666666666666,0.3333333333333333,0.08333333333333333
12804,10,6,4,4,0,1.47,4,1,0.6,0.4,0.0
12805,14,10,4,4,0,1.81,3,1,0.7142857142857143,0.2857142857142857,0.0
12806,18,12,6,1,0,1.13,4,1,0.6666666666666666,0.05555555555555555,0.0
12807,11,6,5,4,1,2.27,5,1,0.5454545454545454,0.36363636363636365,0.09090909090909091
12808,23,15,8,3,1,1.27,4,1,0.6521739130434783,0.13043478260869565,0.043478260869565216
12809,20,15,5,2,0,2.32,4,1,0.75,0.1,0.0
12810,18,9,9,2,0,3.01,4,1,0.5,0.1111111111111111,0.0
12811,29,22,7,2,1,1.1,3,1,0.7586206896551724,0.06896551724137931,0.034482758620689655
12812,17,12,5,2,1,1.05,2,1,0.7058823529411765,0.11764705882352941,0.058823529411764705
12813,22,13,9,4,0,1.9,3,1,0.5909090909090909,0.18181818181818182,0.0
12814,19,14,5,2,1,2.43,3,1,0.7368421052631579,0.10526315789473684,0.05263157894736842
12815,29,17,12,4,1,2.16,3,1,0.5862068965517241,0.13793103448275862,0.034482758620689655
12816,26,13,13,2,1,1.3,3,1,0.5,0.07692307692307693,0.038461538461538464
12817,10,6,4,3,0,1.76,5,1,0.6,0.3,0.0
12818,12,8,4,3,1,1.7,5,1,0.6666666666666666,0.25,0.08333333333333333
12819,23,14,9,4,1,3.24,4,1,0.6086956521739131,0.17391304347826086,0.043478260869565216
12820,10,6,4,2,0,3.48,4,1,0.6,0.2,0.0
12821,27,20,7,3,1,1.83,5,1,0.7407407407407407,0.1111111111111111,0.037037037037037035
12822,27,20,7,1,0,2.86,5,1,0.7407407407407407,0.037037037037037035,0.0
12823,28,15,13,4,1,3.43,5,1,0.5357142857142857,0.14285714285714285,0.03571428571428571
12824,21,15,6,4,0,2.17,2,1,0.7142857142857143,0.19047619047619047,0.0
12825,13,9,4,1,0,3.12,2,1,0.6923076923076923,0.07692307692307693,0.0
12826,24,15,9,4,0,2.01,5,1,0.625,0.16666666666666666,0.0
12827,24,15,9,2,0,1.9,4,1,0.625,0.08333333333333333,0.0
12828,29,15,14,3,0,2.37,2,1,0.5172413793103449,0.10344827586206896,0.0
12829,21,11,10,3,1,2.24,2,1,0.5238095238095238,0.14285714285714285,0.047619047619047616
12830,17,9,8,2,0,1.33,5,1,0.5294117647058824,0.11764705882352941,0.0
12831,22,15,7,4,1,1.82,3,1,0.6818181818181818,0.18181818181818182,0.045454545454545456
12832,12,6,6,2,0,2.38,3,1,0.5,0.16666666666666666,0.0
12833,17,9,8,4,0,1.77,2,1,0.5294117647058824,0.23529411764705882,0.0
12834,19,10,9,4,0,1.25,5,1,0.5263157894736842,0.21052631578947367,0.0
12835,17,11,6,4,0,1.01,4,1,0.6470588235294118,0.23529411764705882,0.0
12836,22,12,10,2,0,1.42,2,1,0.5454545454545454,0.09090909090909091,0.0
12837,21,11,10,3,1,3.41,2,1,0.5238095238095238,0.14285714285714285,0.047619047619047616
12838,23,16,7,3,1,2.2,4,1,0.6956521739130435,0.13043478260869565,0.043478260869565216
12839,22,14,8,1,1,2.08,4,1,0.6363636363636364,0.045454545454545456,0.045454545454545456
12840,28,17,11,3,0,2.95,2,1,0.6071428571428571,0.10714285714285714,0.0
12841,26,14,12,1,0,2.83,5,1,0.5384615384615384,0.038461538461538464,0.0
12842,22,11,11,3,0,2.78,3,1,0.5,0.13636363636363635,0.0
12843,27,18,9,4,0,1.42,3,1,0.6666666666666666,0.14814814814814814,0.0
12844,17,8,9,1,0,3.05,4,1,0.47058823529411764,0.058823529411764705,0.0
12845,20,15,5,2,1,1.14,2,1,0.75,0.1,0.05
12846,29,22,7,3,1,2.94,5,1,0.7586206896551724,0.10344827586206896,0.034482758620689655
12847,27,20,7,2,0,2.94,4,1,0.7407407407407407,0.07407407407407407,0.0
12848,28,19,9,3,1,2.65,4,1,0.6785714285714286,0.10714285714285714,0.03571428571428571
12849,21,11,10,2,0,2.38,3,1,0.5238095238095238,0.09523809523809523,0.0
12850,14,7,7,1,1,3.42,2,1,0.5,0.07142857142857142,0.07142857142857142
12851,10,5,5,2,0,1.36,3,1,0.5,0.2,0.0
12852,13,6,7,2,1,1.23,5,1,0.46153846153846156,0.15384615384615385,0.07692307692307693
12853,21,10,11,1,1,1.53,5,1,0.47619047619047616,0.047619047619047616,0.047619047619047616
12854,28,18,10,4,0,3.01,5,1,0.6428571428571429,0.14285714285714285,0.0
12855,14,8,6,1,0,3.3,3,1,0.5714285714285714,0.07142857142857142,0.0
12856,29,15,14,3,1,1.76,5,1,0.5172413793103449,0.10344827586206896,0.034482758620689655
12857,15,8,7,3,1,1.54,2,1,0.5333333333333333,0.2,0.06666666666666667
12858,24,18,6,4,0,1.69,2,1,0.75,0.16666666666666666,0.0
12859,16,10,6,3,1,1.02,5,1,0.625,0.1875,0.0625
12860,11,6,5,1,1,2.19,5,1,0.5454545454545454,0.09090909090909091,0.09090909090909091
12861,26,19,7,3,0,2.17,3,1,0.7307692307692307,0.11538461538461539,0.0
12862,23,11,12,4,0,2.38,5,1,0.4782608695652174,0.17391304347826086,0.0
12863,21,13,8,1,0,3.31,4,1,0.6190476190476191,0.047619047619047616,0.0
12864,20,10,10,4,1,2.4,3,1,0.5,0.2,0.05
12865,29,22,7,3,0,1.93,2,1,0.7586206896551724,0.10344827586206896,0.0
12866,10,5,5,2,0,2.99,4,1,0.5,0.2,0.0
12867,17,10,7,3,1,2.3,2,1,0.5882352941176471,0.17647058823529413,0.058823529411764705
12868,23,13,10,2,0,2.43,5,1,0.5652173913043478,0.08695652173913043,0.0
